season,week,awayTeam,homeTeam,forecast,wind 
http://www.nflweather.com/en/week/2011/week-15/,http://www.nflweather.com/en/week/2011/week-15/,Saints,Vikings,DOME,
http://www.nflweather.com/en/week/2011/week-15/,http://www.nflweather.com/en/week/2011/week-15/,Panthers,Texans,61f Mostly Cloudy,
http://www.nflweather.com/en/week/2011/week-15/,http://www.nflweather.com/en/week/2011/week-15/,Packers,Chiefs,57f Fair,
http://www.nflweather.com/en/week/2011/week-15/,http://www.nflweather.com/en/week/2011/week-15/,Lions,Raiders,51f Mostly Cloudy,
http://www.nflweather.com/en/week/2011/week-15/,http://www.nflweather.com/en/week/2011/week-15/,Jets,Eagles,33f Fair,
http://www.nflweather.com/en/week/2011/week-15/,http://www.nflweather.com/en/week/2011/week-15/,Browns,Cardinals,DOME,
http://www.nflweather.com/en/week/2011/week-15/,http://www.nflweather.com/en/week/2011/week-15/,Patriots,Broncos,59f A Few Clouds,
http://www.nflweather.com/en/week/2011/week-15/,http://www.nflweather.com/en/week/2011/week-15/,Ravens,Chargers,55f Fair,
http://www.nflweather.com/en/week/2011/week-15/,http://www.nflweather.com/en/week/2011/week-15/,Steelers,49ers,52f Mostly Sunny,
http://www.nflweather.com/en/week/2011/week-16/,http://www.nflweather.com/en/week/2011/week-16/,Texans,Colts,DOME,
http://www.nflweather.com/en/week/2011/week-16/,http://www.nflweather.com/en/week/2011/week-16/,Broncos,Bills,31f A Few Clouds,
http://www.nflweather.com/en/week/2011/week-16/,http://www.nflweather.com/en/week/2011/week-16/,Dolphins,Patriots,32f Fair,
http://www.nflweather.com/en/week/2011/week-16/,http://www.nflweather.com/en/week/2011/week-16/,Browns,Ravens,45f Fair,
http://www.nflweather.com/en/week/2011/week-16/,http://www.nflweather.com/en/week/2011/week-16/,Jaguars,Titans,47f Mostly Cloudy,
http://www.nflweather.com/en/week/2011/week-16/,http://www.nflweather.com/en/week/2011/week-16/,Raiders,Chiefs,47f Fair,
http://www.nflweather.com/en/week/2011/week-16/,http://www.nflweather.com/en/week/2011/week-16/,Giants,Jets,37f Fair,
http://www.nflweather.com/en/week/2011/week-16/,http://www.nflweather.com/en/week/2011/week-16/,Vikings,Redskins,44f Fair,
http://www.nflweather.com/en/week/2011/week-16/,http://www.nflweather.com/en/week/2011/week-16/,Buccaneers,Panthers,51f Mostly Cloudy,
http://www.nflweather.com/en/week/2011/week-16/,http://www.nflweather.com/en/week/2011/week-16/,Cardinals,Bengals,41f Fair,
http://www.nflweather.com/en/week/2011/week-16/,http://www.nflweather.com/en/week/2011/week-16/,Rams,Steelers,37f Overcast,
http://www.nflweather.com/en/week/2011/week-16/,http://www.nflweather.com/en/week/2011/week-16/,Chargers,Lions,DOME,
http://www.nflweather.com/en/week/2011/week-16/,http://www.nflweather.com/en/week/2011/week-16/,Eagles,Cowboys,43f Overcast,
http://www.nflweather.com/en/week/2011/week-16/,http://www.nflweather.com/en/week/2011/week-16/,49ers,Seahawks,53f Fair,
http://www.nflweather.com/en/week/2011/week-16/,http://www.nflweather.com/en/week/2011/week-16/,Bears,Packers,35f Overcast,
http://www.nflweather.com/en/week/2011/week-16/,http://www.nflweather.com/en/week/2011/week-16/,Falcons,Saints,DOME,
http://www.nflweather.com/en/week/2011/week-17/,http://www.nflweather.com/en/week/2011/week-17/,Jets,Dolphins,77f A Few Clouds,
http://www.nflweather.com/en/week/2011/week-17/,http://www.nflweather.com/en/week/2011/week-17/,Bills,Patriots,54f Fair,
http://www.nflweather.com/en/week/2011/week-17/,http://www.nflweather.com/en/week/2011/week-17/,Titans,Texans,66f Fair,
http://www.nflweather.com/en/week/2011/week-17/,http://www.nflweather.com/en/week/2011/week-17/,Colts,Jaguars,72f Fair,
http://www.nflweather.com/en/week/2011/week-17/,http://www.nflweather.com/en/week/2011/week-17/,Redskins,Eagles,52f Fair,
http://www.nflweather.com/en/week/2011/week-17/,http://www.nflweather.com/en/week/2011/week-17/,Lions,Packers,30f Overcast,
http://www.nflweather.com/en/week/2011/week-17/,http://www.nflweather.com/en/week/2011/week-17/,Bears,Vikings,DOME,
http://www.nflweather.com/en/week/2011/week-17/,http://www.nflweather.com/en/week/2011/week-17/,Panthers,Saints,DOME,
http://www.nflweather.com/en/week/2011/week-17/,http://www.nflweather.com/en/week/2011/week-17/,49ers,Rams,DOME,
http://www.nflweather.com/en/week/2011/week-17/,http://www.nflweather.com/en/week/2011/week-17/,Ravens,Bengals,43f Partly Cloudy and Breezy,
http://www.nflweather.com/en/week/2011/week-17/,http://www.nflweather.com/en/week/2011/week-17/,Steelers,Browns,40f Overcast and Breezy,
http://www.nflweather.com/en/week/2011/week-17/,http://www.nflweather.com/en/week/2011/week-17/,Buccaneers,Falcons,DOME,
http://www.nflweather.com/en/week/2011/week-17/,http://www.nflweather.com/en/week/2011/week-17/,Chiefs,Broncos,32f Mostly Cloudy,
http://www.nflweather.com/en/week/2011/week-17/,http://www.nflweather.com/en/week/2011/week-17/,Chargers,Raiders,56f A Few Clouds,
http://www.nflweather.com/en/week/2011/week-17/,http://www.nflweather.com/en/week/2011/week-17/,Seahawks,Cardinals,DOME,
http://www.nflweather.com/en/week/2011/week-17/,http://www.nflweather.com/en/week/2011/week-17/,Cowboys,Giants,50f Light Rain,
http://www.nflweather.com/en/week/2011/wildcard-weekend/,http://www.nflweather.com/en/week/2011/wildcard-weekend/,Bengals,Texans,76f A Few Clouds,
http://www.nflweather.com/en/week/2011/wildcard-weekend/,http://www.nflweather.com/en/week/2011/wildcard-weekend/,Lions,Saints,DOME,
http://www.nflweather.com/en/week/2011/wildcard-weekend/,http://www.nflweather.com/en/week/2011/wildcard-weekend/,Falcons,Giants,43f Overcast,
http://www.nflweather.com/en/week/2011/wildcard-weekend/,http://www.nflweather.com/en/week/2011/wildcard-weekend/,Steelers,Broncos,39f A Few Clouds,
http://www.nflweather.com/en/week/2011/divisional-playoffs/,http://www.nflweather.com/en/week/2011/divisional-playoffs/,Saints,49ers,61f Mostly Sunny,
http://www.nflweather.com/en/week/2011/divisional-playoffs/,http://www.nflweather.com/en/week/2011/divisional-playoffs/,Broncos,Patriots,24f Mostly Cloudy,
http://www.nflweather.com/en/week/2011/divisional-playoffs/,http://www.nflweather.com/en/week/2011/divisional-playoffs/,Texans,Ravens,32f Partly Cloudy,
http://www.nflweather.com/en/week/2011/divisional-playoffs/,http://www.nflweather.com/en/week/2011/divisional-playoffs/,Giants,Packers,30f A Few Clouds,
http://www.nflweather.com/en/week/2011/conf-championships/,http://www.nflweather.com/en/week/2011/conf-championships/,Ravens,Patriots,30f Overcast,
http://www.nflweather.com/en/week/2011/conf-championships/,http://www.nflweather.com/en/week/2011/conf-championships/,Giants,49ers,53f Rain Showers,
http://www.nflweather.com/en/week/2011/superbowl/,http://www.nflweather.com/en/week/2011/superbowl/,Giants,Patriots,DOME,
http://www.nflweather.com/en/week/2012/week-1/,http://www.nflweather.com/en/week/2012/week-1/,Cowboys,Giants,74f Fair,0m N
http://www.nflweather.com/en/week/2012/week-1/,http://www.nflweather.com/en/week/2012/week-1/,Dolphins,Texans,83f A Few Clouds,10m N
http://www.nflweather.com/en/week/2012/week-1/,http://www.nflweather.com/en/week/2012/week-1/,Colts,Bears,70f Mostly Cloudy,11m N
http://www.nflweather.com/en/week/2012/week-1/,http://www.nflweather.com/en/week/2012/week-1/,Eagles,Browns,68f Partly Cloudy,5m NNW
http://www.nflweather.com/en/week/2012/week-1/,http://www.nflweather.com/en/week/2012/week-1/,Patriots,Titans,77f Fair,0m N
http://www.nflweather.com/en/week/2012/week-1/,http://www.nflweather.com/en/week/2012/week-1/,Falcons,Chiefs,73f Fair,6m NNE
http://www.nflweather.com/en/week/2012/week-1/,http://www.nflweather.com/en/week/2012/week-1/,Jaguars,Vikings,DOME,3m N
http://www.nflweather.com/en/week/2012/week-1/,http://www.nflweather.com/en/week/2012/week-1/,Redskins,Saints,DOME,9m N
http://www.nflweather.com/en/week/2012/week-1/,http://www.nflweather.com/en/week/2012/week-1/,Bills,Jets,77f Fair,4m W
http://www.nflweather.com/en/week/2012/week-1/,http://www.nflweather.com/en/week/2012/week-1/,Rams,Lions,DOME,5m NNW
http://www.nflweather.com/en/week/2012/week-1/,http://www.nflweather.com/en/week/2012/week-1/,49ers,Packers,71f Fair,6m NW
http://www.nflweather.com/en/week/2012/week-1/,http://www.nflweather.com/en/week/2012/week-1/,Seahawks,Cardinals,DOME,12m E
http://www.nflweather.com/en/week/2012/week-1/,http://www.nflweather.com/en/week/2012/week-1/,Panthers,Buccaneers,80f  Light Rain,5m NW
http://www.nflweather.com/en/week/2012/week-1/,http://www.nflweather.com/en/week/2012/week-1/,Steelers,Broncos,82f A Few Clouds,9m SE
http://www.nflweather.com/en/week/2012/week-1/,http://www.nflweather.com/en/week/2012/week-1/,Bengals,Ravens,60f Fair,0m N
http://www.nflweather.com/en/week/2012/week-1/,http://www.nflweather.com/en/week/2012/week-1/,Chargers,Raiders,60f Patchy Fog,7m NW
http://www.nflweather.com/en/week/2012/week-2/,http://www.nflweather.com/en/week/2012/week-2/,Bears,Packers,54f Fair,3m WSW
http://www.nflweather.com/en/week/2012/week-2/,http://www.nflweather.com/en/week/2012/week-2/,Chiefs,Bills,68f Mostly Cloudy,13m SW
http://www.nflweather.com/en/week/2012/week-2/,http://www.nflweather.com/en/week/2012/week-2/,Browns,Bengals,76f Fair,3m NW
http://www.nflweather.com/en/week/2012/week-2/,http://www.nflweather.com/en/week/2012/week-2/,Vikings,Colts,DOME,3m N
http://www.nflweather.com/en/week/2012/week-2/,http://www.nflweather.com/en/week/2012/week-2/,Saints,Panthers,70f Overcast,3m ESE
http://www.nflweather.com/en/week/2012/week-2/,http://www.nflweather.com/en/week/2012/week-2/,Texans,Jaguars,85f Mostly Cloudy,9m E
http://www.nflweather.com/en/week/2012/week-2/,http://www.nflweather.com/en/week/2012/week-2/,Cardinals,Patriots,71f Fair,11m WNW
http://www.nflweather.com/en/week/2012/week-2/,http://www.nflweather.com/en/week/2012/week-2/,Buccaneers,Giants,75f Mostly Cloudy,8m W
http://www.nflweather.com/en/week/2012/week-2/,http://www.nflweather.com/en/week/2012/week-2/,Ravens,Eagles,74f Fair,13m W
http://www.nflweather.com/en/week/2012/week-2/,http://www.nflweather.com/en/week/2012/week-2/,Redskins,Rams,DOME,7m SSW
http://www.nflweather.com/en/week/2012/week-2/,http://www.nflweather.com/en/week/2012/week-2/,Cowboys,Seahawks,71f Fair,6m WNW
http://www.nflweather.com/en/week/2012/week-2/,http://www.nflweather.com/en/week/2012/week-2/,Raiders,Dolphins,83f Mostly Cloudy,7m E
http://www.nflweather.com/en/week/2012/week-2/,http://www.nflweather.com/en/week/2012/week-2/,Jets,Steelers,71f Fair,5m ESE
http://www.nflweather.com/en/week/2012/week-2/,http://www.nflweather.com/en/week/2012/week-2/,Titans,Chargers,80f Fair,8m SW
http://www.nflweather.com/en/week/2012/week-2/,http://www.nflweather.com/en/week/2012/week-2/,Lions,49ers,62f Fair,2m SW
http://www.nflweather.com/en/week/2012/week-2/,http://www.nflweather.com/en/week/2012/week-2/,Broncos,Falcons,DOME,7m S
http://www.nflweather.com/en/week/2012/week-3/,http://www.nflweather.com/en/week/2012/week-3/,Giants,Panthers,67f Partly Cloudy,0m N
http://www.nflweather.com/en/week/2012/week-3/,http://www.nflweather.com/en/week/2012/week-3/,Rams,Bears,58f Mostly Cloudy,9m W
http://www.nflweather.com/en/week/2012/week-3/,http://www.nflweather.com/en/week/2012/week-3/,Bills,Browns,51f Overcast,6m SSW
http://www.nflweather.com/en/week/2012/week-3/,http://www.nflweather.com/en/week/2012/week-3/,Buccaneers,Cowboys,88f Clear,0m N
http://www.nflweather.com/en/week/2012/week-3/,http://www.nflweather.com/en/week/2012/week-3/,Jets,Dolphins,79f   Thunderstorm in Vicinity Light Rain Fog/Mist,6m ENE
http://www.nflweather.com/en/week/2012/week-3/,http://www.nflweather.com/en/week/2012/week-3/,49ers,Vikings,DOME,7m NW
http://www.nflweather.com/en/week/2012/week-3/,http://www.nflweather.com/en/week/2012/week-3/,Chiefs,Saints,DOME,6m NNE
http://www.nflweather.com/en/week/2012/week-3/,http://www.nflweather.com/en/week/2012/week-3/,Bengals,Redskins,67f Fair,10m NW
http://www.nflweather.com/en/week/2012/week-3/,http://www.nflweather.com/en/week/2012/week-3/,Lions,Titans,68f A Few Clouds,8m NNW
http://www.nflweather.com/en/week/2012/week-3/,http://www.nflweather.com/en/week/2012/week-3/,Jaguars,Colts,DOME,10m W
http://www.nflweather.com/en/week/2012/week-3/,http://www.nflweather.com/en/week/2012/week-3/,Eagles,Cardinals,DOME,0m N
http://www.nflweather.com/en/week/2012/week-3/,http://www.nflweather.com/en/week/2012/week-3/,Falcons,Chargers,83f NA,5m NW
http://www.nflweather.com/en/week/2012/week-3/,http://www.nflweather.com/en/week/2012/week-3/,Texans,Broncos,86f Partly Cloudy,11m W
http://www.nflweather.com/en/week/2012/week-3/,http://www.nflweather.com/en/week/2012/week-3/,Steelers,Raiders,68f Mostly Cloudy,15m WNW
http://www.nflweather.com/en/week/2012/week-3/,http://www.nflweather.com/en/week/2012/week-3/,Patriots,Ravens,54f Overcast,0m N
http://www.nflweather.com/en/week/2012/week-3/,http://www.nflweather.com/en/week/2012/week-3/,Packers,Seahawks,69f Partly Cloudy,7m NW
http://www.nflweather.com/en/week/2012/week-4/,http://www.nflweather.com/en/week/2012/week-4/,Browns,Ravens,67f Mostly Cloudy,0m N
http://www.nflweather.com/en/week/2012/week-4/,http://www.nflweather.com/en/week/2012/week-4/,Panthers,Falcons,DOME,3m ESE
http://www.nflweather.com/en/week/2012/week-4/,http://www.nflweather.com/en/week/2012/week-4/,Patriots,Bills,61f Mostly Cloudy,3m NNE
http://www.nflweather.com/en/week/2012/week-4/,http://www.nflweather.com/en/week/2012/week-4/,Vikings,Lions,DOME,11m E
http://www.nflweather.com/en/week/2012/week-4/,http://www.nflweather.com/en/week/2012/week-4/,Chargers,Chiefs,73f Fair,0m N
http://www.nflweather.com/en/week/2012/week-4/,http://www.nflweather.com/en/week/2012/week-4/,Seahawks,Rams,DOME,5m NE
http://www.nflweather.com/en/week/2012/week-4/,http://www.nflweather.com/en/week/2012/week-4/,49ers,Jets,67f Overcast,9m WSW
http://www.nflweather.com/en/week/2012/week-4/,http://www.nflweather.com/en/week/2012/week-4/,Titans,Texans,67f  Light Drizzle,13m NNW
http://www.nflweather.com/en/week/2012/week-4/,http://www.nflweather.com/en/week/2012/week-4/,Dolphins,Cardinals,DOME,8m SSE
http://www.nflweather.com/en/week/2012/week-4/,http://www.nflweather.com/en/week/2012/week-4/,Bengals,Jaguars,83f Fair,8m SE
http://www.nflweather.com/en/week/2012/week-4/,http://www.nflweather.com/en/week/2012/week-4/,Raiders,Broncos,73f Mostly Cloudy,10m SW
http://www.nflweather.com/en/week/2012/week-4/,http://www.nflweather.com/en/week/2012/week-4/,Saints,Packers,65f A Few Clouds,5m ENE
http://www.nflweather.com/en/week/2012/week-4/,http://www.nflweather.com/en/week/2012/week-4/,Redskins,Buccaneers,84f Fair,8m SW
http://www.nflweather.com/en/week/2012/week-4/,http://www.nflweather.com/en/week/2012/week-4/,Giants,Eagles,58f  Light Rain,8m WNW
http://www.nflweather.com/en/week/2012/week-4/,http://www.nflweather.com/en/week/2012/week-4/,Bears,Cowboys,79f Clear,6m WNW
http://www.nflweather.com/en/week/2012/week-5/,http://www.nflweather.com/en/week/2012/week-5/,Cardinals,Rams,DOME,11m NNW
http://www.nflweather.com/en/week/2012/week-5/,http://www.nflweather.com/en/week/2012/week-5/,Dolphins,Bengals,51f Mostly Cloudy,7m WSW
http://www.nflweather.com/en/week/2012/week-5/,http://www.nflweather.com/en/week/2012/week-5/,Packers,Colts,DOME,9m W
http://www.nflweather.com/en/week/2012/week-5/,http://www.nflweather.com/en/week/2012/week-5/,Ravens,Chiefs,53f Fair,3m N
http://www.nflweather.com/en/week/2012/week-5/,http://www.nflweather.com/en/week/2012/week-5/,Titans,Vikings,DOME,8m SW
http://www.nflweather.com/en/week/2012/week-5/,http://www.nflweather.com/en/week/2012/week-5/,Falcons,Redskins,52f Overcast,4m NNE
http://www.nflweather.com/en/week/2012/week-5/,http://www.nflweather.com/en/week/2012/week-5/,Browns,Giants,52f Overcast,4m S
http://www.nflweather.com/en/week/2012/week-5/,http://www.nflweather.com/en/week/2012/week-5/,Eagles,Steelers,47f  Light Rain,7m NW
http://www.nflweather.com/en/week/2012/week-5/,http://www.nflweather.com/en/week/2012/week-5/,Seahawks,Panthers,56f Overcast,6m NNE
http://www.nflweather.com/en/week/2012/week-5/,http://www.nflweather.com/en/week/2012/week-5/,Bears,Jaguars,83f Fair,6m ESE
http://www.nflweather.com/en/week/2012/week-5/,http://www.nflweather.com/en/week/2012/week-5/,Broncos,Patriots,53f Overcast,0m N
http://www.nflweather.com/en/week/2012/week-5/,http://www.nflweather.com/en/week/2012/week-5/,Bills,49ers,70f Mostly Cloudy,6m SW
http://www.nflweather.com/en/week/2012/week-5/,http://www.nflweather.com/en/week/2012/week-5/,Chargers,Saints,DOME,13m N
http://www.nflweather.com/en/week/2012/week-5/,http://www.nflweather.com/en/week/2012/week-5/,Texans,Jets,51f Fair,3m NNE
http://www.nflweather.com/en/week/2012/week-6/,http://www.nflweather.com/en/week/2012/week-6/,Steelers,Titans,61f Overcast,4m SW
http://www.nflweather.com/en/week/2012/week-6/,http://www.nflweather.com/en/week/2012/week-6/,Raiders,Falcons,DOME,5m S
http://www.nflweather.com/en/week/2012/week-6/,http://www.nflweather.com/en/week/2012/week-6/,Bengals,Browns,75f Fair and Breezy,18m SSW
http://www.nflweather.com/en/week/2012/week-6/,http://www.nflweather.com/en/week/2012/week-6/,Rams,Dolphins,85f Mostly Cloudy,17m ENE
http://www.nflweather.com/en/week/2012/week-6/,http://www.nflweather.com/en/week/2012/week-6/,Colts,Jets,70f Partly Cloudy,11m SW
http://www.nflweather.com/en/week/2012/week-6/,http://www.nflweather.com/en/week/2012/week-6/,Lions,Eagles,73f Mostly Cloudy,14m SW
http://www.nflweather.com/en/week/2012/week-6/,http://www.nflweather.com/en/week/2012/week-6/,Cowboys,Ravens,80f Fair,8m SE
http://www.nflweather.com/en/week/2012/week-6/,http://www.nflweather.com/en/week/2012/week-6/,Chiefs,Buccaneers,88f Partly Cloudy,9m E
http://www.nflweather.com/en/week/2012/week-6/,http://www.nflweather.com/en/week/2012/week-6/,Patriots,Seahawks,63f Lt Rain,3m ESE
http://www.nflweather.com/en/week/2012/week-6/,http://www.nflweather.com/en/week/2012/week-6/,Bills,Cardinals,DOME,5m SE
http://www.nflweather.com/en/week/2012/week-6/,http://www.nflweather.com/en/week/2012/week-6/,Giants,49ers,77f Clear,2m WSW
http://www.nflweather.com/en/week/2012/week-6/,http://www.nflweather.com/en/week/2012/week-6/,Vikings,Redskins,71f Fair,12m SSW
http://www.nflweather.com/en/week/2012/week-6/,http://www.nflweather.com/en/week/2012/week-6/,Packers,Texans,77f Partly Cloudy,7m SSW
http://www.nflweather.com/en/week/2012/week-6/,http://www.nflweather.com/en/week/2012/week-6/,Broncos,Chargers,70f Clear,2m W
http://www.nflweather.com/en/week/2012/week-7/,http://www.nflweather.com/en/week/2012/week-7/,Seahawks,49ers,73f Clear,6m SSE
http://www.nflweather.com/en/week/2012/week-7/,http://www.nflweather.com/en/week/2012/week-7/,Titans,Bills,55f Partly Cloudy,14m WSW
http://www.nflweather.com/en/week/2012/week-7/,http://www.nflweather.com/en/week/2012/week-7/,Browns,Colts,DOME,7m ESE
http://www.nflweather.com/en/week/2012/week-7/,http://www.nflweather.com/en/week/2012/week-7/,Redskins,Giants,67f A Few Clouds,15m NW
http://www.nflweather.com/en/week/2012/week-7/,http://www.nflweather.com/en/week/2012/week-7/,Saints,Buccaneers,81f Fair,7m ENE
http://www.nflweather.com/en/week/2012/week-7/,http://www.nflweather.com/en/week/2012/week-7/,Cowboys,Panthers,67f Fair,4m N
http://www.nflweather.com/en/week/2012/week-7/,http://www.nflweather.com/en/week/2012/week-7/,Ravens,Texans,83f Mostly Cloudy,11m SSE
http://www.nflweather.com/en/week/2012/week-7/,http://www.nflweather.com/en/week/2012/week-7/,Packers,Rams,DOME,5m SE
http://www.nflweather.com/en/week/2012/week-7/,http://www.nflweather.com/en/week/2012/week-7/,Cardinals,Vikings,DOME,11m SSE
http://www.nflweather.com/en/week/2012/week-7/,http://www.nflweather.com/en/week/2012/week-7/,Jets,Patriots,60f Partly Cloudy,5m WNW
http://www.nflweather.com/en/week/2012/week-7/,http://www.nflweather.com/en/week/2012/week-7/,Jaguars,Raiders,63f Mostly Cloudy,11m W
http://www.nflweather.com/en/week/2012/week-7/,http://www.nflweather.com/en/week/2012/week-7/,Steelers,Bengals,53f Fair,0m N
http://www.nflweather.com/en/week/2012/week-7/,http://www.nflweather.com/en/week/2012/week-7/,Lions,Bears,66f Overcast,9m SW
http://www.nflweather.com/en/week/2012/week-8/,http://www.nflweather.com/en/week/2012/week-8/,Buccaneers,Vikings,DOME,9m W
http://www.nflweather.com/en/week/2012/week-8/,http://www.nflweather.com/en/week/2012/week-8/,Panthers,Bears,47f Mostly Cloudy and Breezy,18m NNE
http://www.nflweather.com/en/week/2012/week-8/,http://www.nflweather.com/en/week/2012/week-8/,Chargers,Browns,45f  Rain Fog/Mist and Breezy,18m NNE
http://www.nflweather.com/en/week/2012/week-8/,http://www.nflweather.com/en/week/2012/week-8/,Seahawks,Lions,DOME,18m NNE
http://www.nflweather.com/en/week/2012/week-8/,http://www.nflweather.com/en/week/2012/week-8/,Jaguars,Packers,45f Fair,7m NNE
http://www.nflweather.com/en/week/2012/week-8/,http://www.nflweather.com/en/week/2012/week-8/,Colts,Titans,57f Mostly Cloudy,12m N
http://www.nflweather.com/en/week/2012/week-8/,http://www.nflweather.com/en/week/2012/week-8/,Patriots,Rams,48f Rain,9m SSW
http://www.nflweather.com/en/week/2012/week-8/,http://www.nflweather.com/en/week/2012/week-8/,Dolphins,Jets,59f Overcast,8m NNE
http://www.nflweather.com/en/week/2012/week-8/,http://www.nflweather.com/en/week/2012/week-8/,Falcons,Eagles,58f  Light Rain,13m NE
http://www.nflweather.com/en/week/2012/week-8/,http://www.nflweather.com/en/week/2012/week-8/,Redskins,Steelers,45f  Light Rain Fog/Mist,8m NNW
http://www.nflweather.com/en/week/2012/week-8/,http://www.nflweather.com/en/week/2012/week-8/,Raiders,Chiefs,51f Fair,3m N
http://www.nflweather.com/en/week/2012/week-8/,http://www.nflweather.com/en/week/2012/week-8/,Giants,Cowboys,63f Clear,7m NE
http://www.nflweather.com/en/week/2012/week-8/,http://www.nflweather.com/en/week/2012/week-8/,Saints,Broncos,54f Partly Cloudy,3m WSW
http://www.nflweather.com/en/week/2012/week-8/,http://www.nflweather.com/en/week/2012/week-8/,49ers,Cardinals,DOME,3m SSW
http://www.nflweather.com/en/week/2012/week-9/,http://www.nflweather.com/en/week/2012/week-9/,Chiefs,Chargers,61f Overcast,3m WNW
http://www.nflweather.com/en/week/2012/week-9/,http://www.nflweather.com/en/week/2012/week-9/,Broncos,Bengals,48f Overcast,3m NNW
http://www.nflweather.com/en/week/2012/week-9/,http://www.nflweather.com/en/week/2012/week-9/,Ravens,Browns,41f Overcast,6m NNW
http://www.nflweather.com/en/week/2012/week-9/,http://www.nflweather.com/en/week/2012/week-9/,Cardinals,Packers,39f Overcast,0m N
http://www.nflweather.com/en/week/2012/week-9/,http://www.nflweather.com/en/week/2012/week-9/,Bears,Titans,51f Mostly Cloudy,5m N
http://www.nflweather.com/en/week/2012/week-9/,http://www.nflweather.com/en/week/2012/week-9/,Dolphins,Colts,DOME,11m NNE
http://www.nflweather.com/en/week/2012/week-9/,http://www.nflweather.com/en/week/2012/week-9/,Panthers,Redskins,49f Fair,10m WNW
http://www.nflweather.com/en/week/2012/week-9/,http://www.nflweather.com/en/week/2012/week-9/,Lions,Jaguars,81f Fair,9m WSW
http://www.nflweather.com/en/week/2012/week-9/,http://www.nflweather.com/en/week/2012/week-9/,Bills,Texans,78f Partly Cloudy,6m NE
http://www.nflweather.com/en/week/2012/week-9/,http://www.nflweather.com/en/week/2012/week-9/,Buccaneers,Raiders,73f A Few Clouds,6m WNW
http://www.nflweather.com/en/week/2012/week-9/,http://www.nflweather.com/en/week/2012/week-9/,Vikings,Seahawks,61f Overcast,3m SSE
http://www.nflweather.com/en/week/2012/week-9/,http://www.nflweather.com/en/week/2012/week-9/,Steelers,Giants,45f A Few Clouds,9m WNW
http://www.nflweather.com/en/week/2012/week-9/,http://www.nflweather.com/en/week/2012/week-9/,Cowboys,Falcons,DOME,6m WNW
http://www.nflweather.com/en/week/2012/week-9/,http://www.nflweather.com/en/week/2012/week-9/,Eagles,Saints,DOME,11m SW
http://www.nflweather.com/en/week/2012/week-10/,http://www.nflweather.com/en/week/2012/week-10/,Colts,Jaguars,47f Fair,0m N
http://www.nflweather.com/en/week/2012/week-10/,http://www.nflweather.com/en/week/2012/week-10/,Giants,Bengals,67f Fair,14m S
http://www.nflweather.com/en/week/2012/week-10/,http://www.nflweather.com/en/week/2012/week-10/,Titans,Dolphins,79f Mostly Cloudy,14m E
http://www.nflweather.com/en/week/2012/week-10/,http://www.nflweather.com/en/week/2012/week-10/,Lions,Vikings,DOME,9m W
http://www.nflweather.com/en/week/2012/week-10/,http://www.nflweather.com/en/week/2012/week-10/,Bills,Patriots,64f Fair,8m SSW
http://www.nflweather.com/en/week/2012/week-10/,http://www.nflweather.com/en/week/2012/week-10/,Falcons,Saints,DOME,16m SSE
http://www.nflweather.com/en/week/2012/week-10/,http://www.nflweather.com/en/week/2012/week-10/,Chargers,Buccaneers,79f Mostly Cloudy,6m N
http://www.nflweather.com/en/week/2012/week-10/,http://www.nflweather.com/en/week/2012/week-10/,Broncos,Panthers,71f Mostly Cloudy,7m WSW
http://www.nflweather.com/en/week/2012/week-10/,http://www.nflweather.com/en/week/2012/week-10/,Raiders,Ravens,69f Fair,0m N
http://www.nflweather.com/en/week/2012/week-10/,http://www.nflweather.com/en/week/2012/week-10/,Jets,Seahawks,48f Overcast,0m N
http://www.nflweather.com/en/week/2012/week-10/,http://www.nflweather.com/en/week/2012/week-10/,Cowboys,Eagles,62f A Few Clouds,4m SSE
http://www.nflweather.com/en/week/2012/week-10/,http://www.nflweather.com/en/week/2012/week-10/,Rams,49ers,60f Fair,4m WSW
http://www.nflweather.com/en/week/2012/week-10/,http://www.nflweather.com/en/week/2012/week-10/,Texans,Bears,54f  Fog/Mist,7m S
http://www.nflweather.com/en/week/2012/week-10/,http://www.nflweather.com/en/week/2012/week-10/,Chiefs,Steelers,42f  Light Rain Fog/Mist,11m SW
http://www.nflweather.com/en/week/2012/week-11/,http://www.nflweather.com/en/week/2012/week-11/,Dolphins,Bills,36f A Few Clouds,0m N
http://www.nflweather.com/en/week/2012/week-11/,http://www.nflweather.com/en/week/2012/week-11/,Cardinals,Falcons,DOME,9m NNE
http://www.nflweather.com/en/week/2012/week-11/,http://www.nflweather.com/en/week/2012/week-11/,Browns,Cowboys,63f Partly Cloudy,5m SSE
http://www.nflweather.com/en/week/2012/week-11/,http://www.nflweather.com/en/week/2012/week-11/,Packers,Lions,DOME,4m E
http://www.nflweather.com/en/week/2012/week-11/,http://www.nflweather.com/en/week/2012/week-11/,Bengals,Chiefs,60f Fair,12m S
http://www.nflweather.com/en/week/2012/week-11/,http://www.nflweather.com/en/week/2012/week-11/,Jets,Rams,DOME,5m SSE
http://www.nflweather.com/en/week/2012/week-11/,http://www.nflweather.com/en/week/2012/week-11/,Eagles,Redskins,52f A Few Clouds,10m ENE
